phone,rating,review,source
galaxy,5,"My partner got me this phone as a 10 year anniversary present and it is great. Being a previous iPhone user I was worried about the differences in usability and if I'd get along with it. It was so easy and intuitive to use, would definitely recommend to all. The curved screen looks great and the screen is crystal clear! The camera also works brilliantly and the images look sharp and vivid. Having the phone available in purple is also a plus. Overall, a amazing smart phone.",Very.co.uk
galaxy,5,I have only had this phone a week or so. Still working out all the functions and apps!! So far so good!! Love samsung,Very.co.uk
galaxy,5,I have this phone for about a week now and I have never been happier.,Very.co.uk
galaxy,5,"First change from I phone since they first came out and very impressed so far, still working it out but really like it.",Very.co.uk
galaxy,5,"I have just bought this phone & I love it, I have waited so long so glad I have it now. Great pictures, features & like the design",Very.co.uk
galaxy,4,I bought this last month and its a very nice phone with some great features,Very.co.uk
galaxy,5,Nice phone went to Samsung from Apple and really enjoying it,Very.co.uk
galaxy,5,"Really glad I decided to upgrade, films play flawlessly, music sounds perfect and both cameras produce the best pictures and video I have seen in a long time.",Very.co.uk
galaxy,5,So happy with this phone features are great especially the camera,Very.co.uk
galaxy,4,"Bought this phone three weeks ago. My over all impresion is good phone, but the price cant be justified",Very.co.uk
galaxy,4,"I love the phone and all the settings, its a massive upgrade from my Sony Xperia X.",Very.co.uk
galaxy,5,Upgrade was due so hubby got me this one.its good.brilliant camera and overall good phone.,Very.co.uk
galaxy,4,"Great features, poor battery life. Previously had the J5 whose battery life was far superior",Very.co.uk
galaxy,5,What can I say. It's amazing. IPhone killer....No...Iphone destroyer,Very.co.uk
galaxy,5,Bought this phone after only using iPhones for years. Wish I had changed years ago. This phone is superior in every way. The camera in particular is fantastic!,Very.co.uk
galaxy,5,Had this 2 weeks and it is amazing great features and so responsive,Very.co.uk
galaxy,5,I brought this a week ago so happy with it and love it,Very.co.uk
galaxy,5,Overall best phone I've ever had. Sleek feel. Brilliant screen quality. Great pictures.,Very.co.uk
galaxy,5,Had it over a week and it's definitely the best phone out at the moment. Very cool and stylish. Pinnacle of a modern phone,Very.co.uk
galaxy,5,Love this phone. I got it for my upgrade. Lots of good things,Very.co.uk
galaxy,5,Best phone I ever owned would never go to any other model than a samsung,Very.co.uk
galaxy,4,2 issues with this device but perfect otherwise.,Very.co.uk
galaxy,5,Have my S9 some 3 weeks now. Cant believe the quality of pix and apps.,Very.co.uk
galaxy,5,"Bought this 2 weeks ago, best phone I have ever had! the camera is second to none! wonderful pics taken!",Very.co.uk
galaxy,5,Very happy awsome phone I want change from Samsung,Very.co.uk
galaxy,5,"Previous I had the S6 and loved it so when I saw that the S9 had everything I previously had and more but was also available in my favourite colour I had to get it. Transferring all my stuff from my S6 to my S9 was do simple and fast and the phone itself is easy to use, playing games is great and my photos are better than my old photo. Haven't found anything to complain about.",Very.co.uk
galaxy,3,"I upgraded from an iPhone to the s9. Not as straightforward to use. It keeps merging text messages and messenger, and it constantly reminds you to clean your phone trying to sell anti virus apps. I have paid for no adverts but these keep coming up. I wish I'd stayed with my iPhone.",Very.co.uk
galaxy,4,"I have had this phone under a month and I am completely in love with the array of features, astounding camera and crystal clear display. The hand held feeling is perfect and it is amazingly lightweight. It is a near perfect phone with one issue, the screen scratches extremely easily and has left me devastated for the price of the phone the screen wasn't durable which was proven by a toddler putting a small car on the screen whilst waiting for my screen protector to arrive. So I'm now stuck with some reasonably deep scratches that is too expensive to get fixed. If you buy this don't remove from the box until you have a protector and I promise you won't be disappointed just be aware that the screen is extremely delicate and to handle accordingly.",Very.co.uk
galaxy,4,Being new to Samsung I am finding it diff9to work out.,Very.co.uk
galaxy,4,I went from the samsung 6 to samsung 9 and just love it .,Very.co.uk
galaxy,5,"Been a solid iPhone user for a long time made the switch because of a cracking deal and I can't see myself going back at all. Amazing phone, screen is huge camera is amazing, fast as usian bolt. Bixby is also class. All in all BIG FAN",Very.co.uk
galaxy,5,"Bought this around 1 weeks ago and loving it so far, easy to use and fun to play around with",Very.co.uk
galaxy,4,Whos the bright spark to put finger print on back it's a bad design and would like a physical home button but if u can deal with them small issues it's fast good picture and great value,Very.co.uk
galaxy,5,"I buy frist time Samsung galaxy S9. I look lots money real Samsung galaxy S9 for safely lock fingerprint, eyes scan and face scan quick help lock other person try look on mobile block lock. I talk real 100% best Samsung galaxy S9",Very.co.uk
galaxy,3,Two gripes.... why oh why bixby could not wait to turn it off! Had my S7 edge 2 years never a problem had S9 3 days a screen cracked. The S9 is in a case and was in my pocket I don't recall banging it but broken. So much for Gorilla glass,Very.co.uk
galaxy,3,It's still a phone. nothing stands out in today's phone choices. The camera is good. There is nothing that makes this phone stand out above the rest for the same price.,Very.co.uk
galaxy,5,Bought about 4 weeks up graded from s6 to s9 very good,Very.co.uk
galaxy,5,I have always had iPhone and switched to samsung with this s9.after finding my way around the phone I love it,Very.co.uk
galaxy,5,I so pleased with it latest Samsung. S9 best so far.,Very.co.uk
galaxy,5,I've had this phone about 3 weeks and I'm really happy with the performance and stability of it. I've had several different makes and find a Samsung phones are the only ones that don't need resetting quite regular I've never lost any data on a Samsung phone. My only gripe is I wish the battery life would last about three days but I think the phone would have to be about 3 inches thick to accommodate a massive battery. That being said the battery life on this phone easy lasts the day of heavy use,Very.co.uk
galaxy,5,Replaced my iPhone. This phone is outstanding to use,Very.co.uk
galaxy,4,I have my telefoon almost two weeks ago. Very happy with device,Very.co.uk
galaxy,5,"It's been a month or so since i have had this phone and i am loving it! The only concern i have is the quality of the photos. Moving while taking photos is just as blury as any other phone. In the description of the S9 is to have exelent photos but as i see it, it is not as they say it is.",Very.co.uk
galaxy,5,Well designed and easy to use. Very fast set up. Would recommend,Very.co.uk
galaxy,5,Waited for upgrade was going to choose I phone glad I changed my mind,Very.co.uk
galaxy,4,"Sleek phone, looks great and has a great camera. Battery life the same as S7 though I have to charge daily.",Very.co.uk
galaxy,4,"I’ve had this phone for a week now and love all the new features it has and I like the ease I can transfer all my stuff from my old S7 to my new one without loosing anything like contacts pics apps and info, only grip I have is when I unplug my phone after charging it starts to loose its battery %. By the time I get to work which is a 45min drive I’ve lost 3-5% without using it. By the time I get home after a 10hr day it’s on 75% with hardly any use, I have all the battery saving tips advised by Samsung and it doesn’t make any difference. If that could be solved I would rate it 5stars",Very.co.uk
